customer_count,vehicle_capacity,instance_name,routing_case,structure_variant,operator_pair,destroy_operator,repair_operator,source_folder,selected_run_timestamp,run_folder_count,metrics_source_file,baseline_distance,lns_distance,baseline_total_system_distance,lns_total_system_distance,customer_delivery_distance,supplier_depot_replenishment_distance,absolute_improvement,percent_improvement,customer_delivery_improvement_distance,customer_delivery_improvement_percent,system_improvement_distance,system_improvement_percent,best_n_remove,tested_n_remove_values,iterations,seed,temperature_initial,cooling_rate,temperature_minimum,n_routes,avg_utilisation,min_utilisation,max_utilisation,accepted_moves,rejected_moves,best_iteration,runtime_seconds,supplier_count,worst_removal_randomness,related_removal_randomness,distance_weight,demand_weight,route_weight,capacity_feasible,customer_coverage_feasible,supplier_feasible,structural_validity,hybrid_system_distance_check,ranking_distance_used,notes_or_warnings
60,35,60c_cap35,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235053,2,lns_sa_metrics_best.json,407.6220534739992,390.52947447041305,479.6220534739992,462.52947447041305,390.52947447041305,72.0,17.09257900358614,3.563760023080912,17.09257900358614,4.193241964685901,17.09257900358614,3.563760023080912,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",50,42,10.0,0.95,0.01,9,0.7047619047619048,0.14285714285714285,1.0,130,70,,0.12526726722717285,3,0.2,,,,,,,,,ok,462.52947447041305,
80,15,80c_cap15,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235055,2,lns_sa_metrics_best.json,1049.585948333372,1032.0314557351198,1337.585948333372,1320.0314557351198,1032.0314557351198,288.0,17.554492598252182,1.3124010924400802,17.554492598252182,1.6725159693807639,17.554492598252182,1.3124010924400802,3,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,24,0.7805555555555556,0.3333333333333333,1.0,66,134,,0.13084888458251953,3,0.2,,,,,,,,,ok,1320.0314557351198,
80,25,80c_cap25,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235058,2,lns_sa_metrics_best.json,738.7267073726305,720.6802447823276,930.7267073726305,912.6802447823276,720.6802447823276,192.0,18.046462590302895,1.938964730178063,18.046462590302895,2.4429146002433413,18.046462590302895,1.938964730178063,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,14,0.8028571428571428,0.16,1.0,78,122,,0.15131092071533203,3,0.2,,,,,,,,,ok,912.6802447823276,
80,35,80c_cap35,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_07_12_235101,2,lns_sa_metrics_best.json,645.5221529097106,597.7375488367162,805.5221529097106,757.7375488367162,597.7375488367162,160.0,47.7846040729944,5.932127862702055,47.7846040729944,7.402473154113125,47.7846040729944,5.932127862702055,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",50,42,10.0,0.95,0.01,11,0.7298701298701299,0.11428571428571428,1.0,129,71,,0.15755701065063477,3,0.2,,,,,,,,,ok,757.7375488367162,
100,15,100c_cap15,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233246,1,lns_sa_metrics_best.json,1559.309487256861,1531.716135644123,1999.309487256861,1971.716135644123,1531.716135644123,440.0,27.59335161273816,1.3801440841756536,27.59335161273816,1.769587874520049,27.59335161273816,1.3801440841756536,13,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,28,0.8238095238095238,0.3333333333333333,1.0,40,160,,0.49155306816101074,3,0.2,,,,,,,,,ok,1971.716135644123,
100,25,100c_cap25,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233251,1,lns_sa_metrics_best.json,1136.469985691432,1098.6037130841041,1456.469985691432,1418.6037130841041,1098.6037130841041,320.0,37.8662726073278,2.599866319205438,37.8662726073278,3.3319201636715325,37.8662726073278,2.599866319205438,14,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,18,0.768888888888889,0.16,1.0,98,102,,0.16873908042907715,3,0.2,,,,,,,,,ok,1418.6037130841041,
100,35,100c_cap35,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233255,1,lns_sa_metrics_best.json,952.5407880911066,899.9599440368914,1192.5407880911066,1139.9599440368916,899.9599440368914,240.0,52.58084405421505,4.4091442891761305,52.58084405421516,5.520062207476413,52.58084405421505,4.4091442891761305,24,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",50,42,10.0,0.95,0.01,14,0.706122448979592,0.11428571428571428,0.9714285714285714,58,142,,0.2031409740447998,3,0.2,,,,,,,,,ok,1139.9599440368916,
150,15,150c_cap15,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233259,1,lns_sa_metrics_best.json,3435.5814609849253,3427.15327842022,4395.581460984926,4387.15327842022,3427.15327842022,960.0,8.428182564705821,0.1917421537858908,8.428182564705367,0.245320411127412,8.428182564705821,0.1917421537858908,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,42,0.842857142857143,0.4,1.0,22,178,,0.2262401580810547,3,0.2,,,,,,,,,ok,4387.15327842022,
150,25,150c_cap25,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233309,1,lns_sa_metrics_best.json,2366.760677206669,2238.9434671144068,2966.760677206669,2838.9434671144068,2238.9434671144068,600.0,127.81721009226203,4.308308758244948,127.81721009226203,5.400512663710309,127.81721009226203,4.308308758244948,18,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,26,0.816923076923077,0.2,1.0,12,188,,0.24507737159729004,3,0.2,,,,,,,,,ok,2838.9434671144068,
150,35,150c_cap35,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233319,1,lns_sa_metrics_best.json,1901.4403643340665,1867.7183448995456,2381.4403643340665,2347.7183448995456,1867.7183448995456,480.0,33.72201943452092,1.4160345956826328,33.72201943452092,1.7734986627535507,33.72201943452092,1.4160345956826328,27,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",50,42,10.0,0.95,0.01,19,0.7984962406015038,0.05714285714285714,1.0,9,191,,0.2927060127258301,3,0.2,,,,,,,,,ok,2347.7183448995456,
200,15,200c_cap15,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233329,1,lns_sa_metrics_best.json,6052.847461556266,5859.084107482099,7892.847461556266,7699.084107482099,5859.084107482099,1840.0,193.76335407416718,2.4549233342964167,193.76335407416718,3.2011934102887185,193.76335407416718,2.4549233342964167,7,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,56,0.8345238095238096,0.26666666666666666,1.0,58,142,,0.220717191696167,3,0.2,,,,,,,,,ok,7699.084107482099,
200,25,200c_cap25,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233349,1,lns_sa_metrics_best.json,3940.603472208074,3822.2831405372917,5060.603472208074,4942.283140537292,3822.2831405372917,1120.0,118.32033167078225,2.3380676300875236,118.32033167078225,3.002594209370748,118.32033167078225,2.3380676300875236,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,32,0.87625,0.24,1.0,24,176,,0.2614309787750244,3,0.2,,,,,,,,,ok,4942.283140537292,
200,35,200c_cap35,case_3_hybrid,sweep,worst_greedy,worst_removal,greedy_insertion,results/lns_operator_worst_greedy/case3_sweep,run_2026_08_06_233407,1,lns_sa_metrics_best.json,3143.78267907474,3027.3632357617453,4023.78267907474,3907.3632357617453,3027.3632357617453,880.0,116.41944331299464,2.8932835741458343,116.41944331299464,3.703164474055139,116.41944331299464,2.8932835741458343,8,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52]",50,42,10.0,0.95,0.01,24,0.8345238095238097,0.17142857142857143,1.0,59,141,,0.2097468376159668,3,0.2,,,,,,,,,ok,3907.3632357617453,
20,15,20c_cap15,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131355,1,lns_sa_metrics_best.json,65.63297277702314,64.00408170216987,65.63297277702314,64.00408170216987,64.00408170216987,,1.6288910748532714,2.4818182171743945,,,,,3,"[2, 3, 4]",50,42,10.0,0.95,0.01,6,0.7444444444444445,0.26666666666666666,1.0,150,0,,0.07702803611755371,3,0.2,,,,,,,,,not_applicable,64.00408170216987,
20,25,20c_cap25,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131355,1,lns_sa_metrics_best.json,50.129832412654935,48.50094133780166,50.129832412654935,48.50094133780166,48.50094133780166,,1.6288910748532714,3.2493447443524044,,,,,3,"[2, 3, 4]",50,42,10.0,0.95,0.01,5,0.536,0.16,1.0,150,0,,0.07639694213867188,3,0.2,,,,,,,,,not_applicable,48.50094133780166,
20,35,20c_cap35,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131355,1,lns_sa_metrics_best.json,45.72156005665569,44.09266898180241,45.72156005665569,44.09266898180241,44.09266898180241,,1.6288910748532786,3.5626323179586277,,,,,3,"[2, 3, 4]",50,42,10.0,0.95,0.01,4,0.4785714285714286,0.11428571428571428,0.8571428571428571,150,0,,0.07459712028503418,3,0.2,,,,,,,,,not_applicable,44.09266898180241,
40,15,40c_cap15,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131355,1,lns_sa_metrics_best.json,233.6240619252252,233.62406192522522,233.6240619252252,233.62406192522522,233.62406192522522,,-2.842170943040401e-14,-1.2165574554345687e-14,,,,,2,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,10,0.9333333333333333,0.8,1.0,135,15,,0.1014862060546875,3,0.2,,,,,,,,,not_applicable,233.62406192522522,
40,25,40c_cap25,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131356,2,lns_sa_metrics_best.json,192.33005162510995,190.26896003217905,192.33005162510995,190.26896003217905,190.26896003217905,,2.061091592930893,1.0716430300493947,,,,,4,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.8,0.28,1.0,117,33,,0.0977330207824707,3,0.2,,,,,,,,,not_applicable,190.26896003217905,
40,35,40c_cap35,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131356,1,lns_sa_metrics_best.json,145.59337216574968,145.5933721657497,145.59337216574968,145.5933721657497,145.5933721657497,,-2.842170943040401e-14,-1.9521293454242905e-14,,,,,2,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.22857142857142856,1.0,150,0,,0.08971285820007324,3,0.2,,,,,,,,,not_applicable,145.5933721657497,
60,15,60c_cap15,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131357,1,lns_sa_metrics_best.json,562.5058941860796,552.1294102776199,562.5058941860796,552.1294102776199,552.1294102776199,,10.376483908459704,1.844688920722156,,,,,4,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,17,0.8705882352941177,0.26666666666666666,1.0,105,45,,0.10717391967773438,3,0.2,,,,,,,,,not_applicable,552.1294102776199,
60,25,60c_cap25,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131358,1,lns_sa_metrics_best.json,379.97834577997935,375.05874710547766,379.97834577997935,375.05874710547766,375.05874710547766,,4.919598674501685,1.2947050086244398,,,,,2,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,11,0.8072727272727271,0.08,1.0,138,12,,0.09242391586303711,3,0.2,,,,,,,,,not_applicable,375.05874710547766,
60,35,60c_cap35,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131359,1,lns_sa_metrics_best.json,325.4872658221094,319.73911602373875,325.4872658221094,319.73911602373875,319.73911602373875,,5.748149798370662,1.7660137283257753,,,,,6,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,9,0.7047619047619047,0.08571428571428572,1.0,67,83,,0.12917208671569824,3,0.2,,,,,,,,,not_applicable,319.73911602373875,
80,15,80c_cap15,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131400,1,lns_sa_metrics_best.json,889.1231593454308,886.8423425802011,889.1231593454308,886.8423425802011,886.8423425802011,,2.2808167652297016,0.2565242780211495,,,,,2,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,20,0.9366666666666668,0.4,1.0,139,11,,0.10495400428771973,3,0.2,,,,,,,,,not_applicable,886.8423425802011,
80,25,80c_cap25,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131402,1,lns_sa_metrics_best.json,629.4745790143811,613.4810478710715,629.4745790143811,613.4810478710715,613.4810478710715,,15.99353114330961,2.5407747471473696,,,,,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,13,0.8646153846153847,0.6,1.0,92,58,,0.15530896186828613,3,0.2,,,,,,,,,not_applicable,613.4810478710715,
80,35,80c_cap35,case_2_supplier_customer_direct,kmeans,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_kmeans,run_2026_07_12_131404,1,lns_sa_metrics_best.json,511.49035579173557,499.2845687009301,511.49035579173557,499.2845687009301,499.2845687009301,,12.205787090805472,2.3863181294810816,,,,,5,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,10,0.8028571428571428,0.05714285714285714,1.0,134,16,,0.14106392860412598,3,0.2,,,,,,,,,not_applicable,499.2845687009301,
20,15,20c_cap15,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131608,1,lns_sa_metrics_best.json,63.40611899389782,63.40611899389783,63.40611899389782,63.40611899389783,63.40611899389783,,-7.105427357601002e-15,-1.1206217113343312e-14,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,5,0.8933333333333333,0.6666666666666666,1.0,150,0,,0.09817004203796387,3,0.2,,,,,,,,,not_applicable,63.40611899389783,
20,25,20c_cap25,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131609,1,lns_sa_metrics_best.json,45.338338299968726,45.338338299968726,45.338338299968726,45.338338299968726,45.338338299968726,,0.0,0.0,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,4,0.67,0.2,1.0,150,0,,0.07439684867858887,3,0.2,,,,,,,,,not_applicable,45.338338299968726,
20,35,20c_cap35,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131609,1,lns_sa_metrics_best.json,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,,0.0,0.0,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,3,0.6380952380952382,0.42857142857142855,0.8571428571428571,150,0,,0.0728292465209961,3,0.2,,,,,,,,,not_applicable,40.93006594396948,
40,15,40c_cap15,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131609,1,lns_sa_metrics_best.json,250.37669562521955,247.4318829261107,250.37669562521955,247.4318829261107,247.4318829261107,,2.9448126991088657,1.1761528730760376,,,,,5,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,10,0.9333333333333332,0.7333333333333333,1.0,127,23,,0.10515189170837402,3,0.2,,,,,,,,,not_applicable,247.4318829261107,
40,25,40c_cap25,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131610,2,lns_sa_metrics_best.json,181.2188538338204,181.21885383382036,181.2188538338204,181.21885383382036,181.21885383382036,,2.842170943040401e-14,1.5683638224788143e-14,,,,,2,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,7,0.8,0.48,1.0,150,0,,0.08936119079589844,3,0.2,,,,,,,,,not_applicable,181.21885383382036,
40,35,40c_cap35,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131610,1,lns_sa_metrics_best.json,150.0389587916166,150.0389587916166,150.0389587916166,150.0389587916166,150.0389587916166,,0.0,0.0,,,,,2,"[2, 3, 4, 5]",50,42,10.0,0.95,0.01,6,0.6666666666666666,0.2,1.0,139,11,,0.0886080265045166,3,0.2,,,,,,,,,not_applicable,150.0389587916166,
60,15,60c_cap15,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131610,1,lns_sa_metrics_best.json,548.9089866556761,537.3791502799622,548.9089866556761,537.3791502799622,537.3791502799622,,11.529836375713899,2.100500566762705,,,,,7,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,17,0.8705882352941177,0.13333333333333333,1.0,37,113,,0.13358688354492188,3,0.2,,,,,,,,,not_applicable,537.3791502799622,
60,25,60c_cap25,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131611,1,lns_sa_metrics_best.json,405.33739929276,381.75321258741974,405.33739929276,381.75321258741974,381.75321258741974,,23.584186705340244,5.818408749473983,,,,,4,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,11,0.8072727272727271,0.08,1.0,108,42,,0.1069190502166748,3,0.2,,,,,,,,,not_applicable,381.75321258741974,
60,35,60c_cap35,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131612,1,lns_sa_metrics_best.json,315.3241956473402,308.5005157043731,315.3241956473402,308.5005157043731,308.5005157043731,,6.823679942967146,2.1640204073013085,,,,,2,"[2, 3, 4, 5, 6, 7, 8]",50,42,10.0,0.95,0.01,8,0.7928571428571429,0.2857142857142857,1.0,125,25,,0.08771204948425293,3,0.2,,,,,,,,,not_applicable,308.5005157043731,
80,15,80c_cap15,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131613,1,lns_sa_metrics_best.json,877.0411745206105,871.0315340286978,877.0411745206105,871.0315340286978,871.0315340286978,,6.009640491912705,0.6852176005530831,,,,,6,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,20,0.9366666666666668,0.26666666666666666,1.0,57,93,,0.1425938606262207,3,0.2,,,,,,,,,not_applicable,871.0315340286978,
80,25,80c_cap25,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131615,1,lns_sa_metrics_best.json,635.4341214833732,624.9200767577863,635.4341214833732,624.9200767577863,624.9200767577863,,10.514044725586928,1.6546238815508805,,,,,4,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,13,0.8646153846153845,0.24,1.0,106,44,,0.12536287307739258,3,0.2,,,,,,,,,not_applicable,624.9200767577863,
80,35,80c_cap35,case_2_supplier_customer_direct,no_clustering,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_no_cluster,run_2026_07_12_131617,1,lns_sa_metrics_best.json,510.91407848490496,489.53300920478137,510.91407848490496,489.53300920478137,489.53300920478137,,21.381069280123597,4.184865945273674,,,,,12,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",50,42,10.0,0.95,0.01,9,0.892063492063492,0.6285714285714286,1.0,63,87,,0.25452113151550293,3,0.2,,,,,,,,,not_applicable,489.53300920478137,
20,15,20c_cap15,case_2_supplier_customer_direct,sweep,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_sweep,run_2026_07_12_130813,1,lns_sa_metrics_best.json,60.841478664336925,60.84147866433693,60.841478664336925,60.84147866433693,60.84147866433693,,-7.105427357601002e-15,-1.1678590845567246e-14,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,5,0.8933333333333333,0.6666666666666666,1.0,150,0,,0.09040689468383789,3,0.2,,,,,,,,,not_applicable,60.84147866433693,
20,25,20c_cap25,case_2_supplier_customer_direct,sweep,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_sweep,run_2026_07_12_130813,1,lns_sa_metrics_best.json,54.79575867334405,50.88551621231972,54.79575867334405,50.88551621231972,50.88551621231972,,3.9102424610243247,7.136031247116398,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,4,0.67,0.4,0.88,150,0,,0.07515597343444824,3,0.2,,,,,,,,,not_applicable,50.88551621231972,
20,35,20c_cap35,case_2_supplier_customer_direct,sweep,worst_regret,worst_removal,regret_2_insertion,results/lns_operator_worst_regret/case2_sweep,run_2026_07_12_130814,1,lns_sa_metrics_best.json,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,40.93006594396948,,0.0,0.0,,,,,2,"[2, 3, 4]",50,42,10.0,0.95,0.01,3,0.6380952380952382,0.42857142857142855,0.8571428571428571,150,0,,0.07377505302429199,3,0.2,,,,,,,,,not_applicable,40.93006594396948,
